"","To","name","longitude_deg","latitude_deg"
"51213","BDQ","Vadodara Airport",73.226303,22.336201
"51214","BHO","Raja Bhoj International Airport",77.3374023438,23.2875003815
"51215","BHU","Bhavnagar Airport",72.1852035522,21.752199173
"51216","NMB","Daman Airport",72.8432006835938,20.4344005584717
"51217","","Deesa Airport",72.2043991088867,24.2679004669189
"51218","GUX","Guna Airport",77.347298,24.654699
"51219","GOI","Dabolim Airport",73.8313980103,15.3808002472
"51220","HBX","Hubli Airport",75.0848999023,15.361700058
"51221","IDR","Devi Ahilyabai Holkar Airport",75.8011016846,22.7217998505
"51222","JLR","Jabalpur Airport",80.052001953125,23.1777992248535
"51223","","Juhu Aerodrome",72.8341979980469,19.0981006622314
"51224","JGA","Jamnagar Airport",70.0126037597656,22.4654998779297
"51225","IXY","Kandla Airport",70.100304,23.1127
"51226","HJR","Khajuraho Airport",79.9186019897,24.817199707
"51227","KLH","Kolhapur Airport",74.2893981934,16.6646995544
"51228","IXK","Keshod Airport",70.2704010009766,21.3171005249023
"51229","NDC","Nanded Airport",77.3167037964,19.1833000183
"51230","NAG","Dr. Babasaheb Ambedkar International Airport",79.0472030639648,21.0921993255615
"51231","","Gandhinagar Airport",73.8076019287,19.9636993408
"51232","ISK","Nashik Airport",73.912903,20.119101
"51233","PNQ","Pune Airport",73.9197006225586,18.5820999145508
"51234","PBD","Porbandar Airport",69.6572036743,21.6487007141
"51235","RTC","Ratnagiri Airport",73.327797,17.013599
"51236","RAJ","Rajkot Airport",70.7795028687,22.3092002869
"51237","RPR","Raipur Airport",81.7388,21.180401
"51238","SAG","Shirdi Airport",74.378889,19.688611
"51239","SSE","Solapur Airport",75.9347991943,17.6280002594
"51240","STV","Surat Airport",72.7417984009,21.1140995026
"51241","UDR","Maharana Pratap Airport",73.8961029053,24.6177005768
"51242","","Bridgewater Air Park",-78.960297,38.366699
"51243","CMB","Bandaranaike International Colombo Airport",79.8841018676758,7.1807599067688
"51244","ACJ","Anuradhapura Air Force Base",80.4279022217,8.30148983002
"51245","BTC","Batticaloa Airport",81.678802,7.70576
"51246","RML","Colombo Ratmalana Airport",79.8861999511719,6.82199001312256
"51247","ADP","Ampara Airport",81.62594,7.33776
"51248","HIM","Hingurakgoda Air Force Base",80.9814,8.04981
"51249","JAF","Kankesanturai Airport",80.0700988769531,9.79232978820801
"51250","KCT","Koggala Airport",80.3202972412109,5.99368000030518
"51251","KTY","Katukurunda Air Force Base",79.9775009155,6.55212020874
"51252","GIU","Sigiriya Air Force Base",80.7285003662,7.95666980743
"51253","TRR","China Bay Airport",81.1819000244141,8.5385103225708
"51254","","Vavuniya Airport",80.4973983764648,8.74139022827148
"51255","WRZ","Weerawila Airport",81.2351989746,6.25448989868
"51256","HRI","Mattala Rajapaksa International Airport",81.124128,6.284467
"51257","BBM","Battambang Airport",103.223999023438,13.0956001281738
"51258","","Kompong Cham Airport",105.432998657227,12.0329999923706
"51259","KZC","Kampong Chhnang Airport",104.564002991,12.255200386
"51260","KKZ","Kaoh Kong Airport",102.997083664,11.6133971186
"51261","KTI","Kratie Airport",106.055000305176,12.4879999160767
"51262","MWV","Mondulkiri Airport",107.187252,12.463648
"51263","PNH","Phnom Penh International Airport",104.84400177002,11.5466003417969
"51264","RBE","Ratanakiri Airport",106.986999511719,13.7299995422363
"51265","REP","Siem Reap International Airport",103.81300354,13.4106998444
"51266","TNX","Stung Treng Airport",106.014999389648,13.5319004058838
"51267","KOS","Sihanoukville International Airport",103.637001038,10.57970047
"51268","KZD","Krakor Airport",104.1486,12.5385
"51269","","Acañana Airport",-65.9499969482422,3.23333311080933
"51270","","Acañana Heliport",-65.9499969482422,3.23333311080933
"51271","","Acarigua  Heliport",-69.2300033569336,9.53833293914795
"51272","","Accro  Heliport",-63.6351661682129,9.57999992370605
"51273","","Aeroatun  Heliport",-64.1849975585938,10.4716672897339
"51274","","Aeroservicios Ranger  Heliport",-61.5013885498047,7.30055618286133
"51275","","Aerotécnica  Heliport",-69.2249984741211,9.53666687011719
"51276","","Agropecuaria Cuajarote Airport",-67.5583343505859,9.25833320617676
"51277","","Aguasay  Heliport",-63.7383346557617,9.42166709899902
"51278","","Alto Ipare  Heliport",-66.3083343505859,9.87166690826416
"51279","","Araguay Mujo  Heliport",-63.5,9.93333339691162
"51280","","Arekuna Airport",-62.8916664123535,6.48333311080933
"51281","","Aripao  Heliport",-65.1675033569336,7.03916692733765
"51282","","Arismendi Airport",-68.366943359375,8.48416709899902
"51283","","Asisa (Alto Asisa) Airpòrt",-65.7691650390625,4.4688892364502
"51284","","Asita Airport",-65.5833358764648,5.19999980926514
"51285","","Avila  Heliport",-66.7064971923828,10.4813327789307
"51286","","Balgres  Heliport",-66.7471694946289,10.1525001525879
"51287","","Bancomara  Heliport",-71.6100006103516,10.658332824707
"51288","","Barrancas  Heliport",-62.2050018310547,8.69999980926514
"51289","","Belen Airport",-65.7633361816406,3.74666690826416
"51290","","Boca de Uracoa  Heliport",-62.3235015869141,9.12183284759521
"51291","","Buena Vista del Caño Airport",-65.3333358764648,3.5
"51292","","Buena Vista Heliport",-64.5188293457031,9.35683345794678
"51293","","Buja  Heliport",-62.6549987792969,9.58333301544189
"51294","","Cabimas Hilton  Heliport",-71.4499969482422,10.466667175293
"51295","","Cabuya Airport",-66.8666687011719,4.06666707992554
"51296","","Cacuri Airport",-65.3399963378906,4.82166719436646
"51297","","Cacurito Airport",-66.9000015258789,6.05000019073486
"51298","","Caicara de Maturín  Heliport",-63.6049995422363,9.80666732788086
"51299","","Camani Airport",-66.2583312988281,5.10833311080933
"51300","","Camatagua Airport",-66.8927993774414,9.8114595413208
"51301","","Campo de Palma Airport",-72.2259979248047,8.62049007415771
"51302","","Caño Iguana Sur Airport",-65.6166687011719,5.05000019073486
"51303","","Caño Santo Airport",-66.25,5.55000019073486
"51304","","Capitán Alfredo Sierra  Heliport",-71.2383346557617,10.118332862854
"51305","","Capure  Heliport",-62.1500015258789,9.96666717529297
"51306","","Caribe (Simón Bolívar Internacional)  Heliport",-66.9966659546,10.5983333588
"51307","","Caripe  Heliport",-63.5,10.1555557250977
"51308","","Caripito  Heliport",-63.0974006652832,10.1062002182007
"51309","","Carona Airport",-63.9333343505859,4.59999990463257
"51310","","Cayoateri (Coyowateli) Airport",-64.2973022460938,2.42151999473572
"51311","","Ceibana Airport",-71.0382995605469,9.40633964538574
"51312","","Centro Lago I  Heliport",-71.4550018310547,9.87333297729492
"51313","","Centro Miranda  Heliport",-71.629997253418,10.6483325958252
"51314","","Cerro Bolívar Airport",-63.4000015258789,7.5
"51315","","Cerro El Divorcio  Heliport",-63.806999206543,10.091667175293
"51316","","Cerro El Escondido  Heliport",-63.2729988098145,10.4193334579468
"51317","","Cerro Negro  Heliport",-63.5716667175293,10.2133331298828
"51318","","Chajuraña Airport",-64.8483352661133,5.14833307266235
"51319","","Chaparalito Airport",-68.2866668701172,6.58833312988281
"51320","","Chivapure Airport",-66.2666702270508,6.03333282470703
"51321","","Chorobobo Airport",-69.25,10.033332824707
"51322","","Clínica Avila Heliport",-66.866096496582,10.5165004730225
"51323","","Corporación Venezolana de Televisión  Heliport",-66.8677978515625,10.5001001358032
"51324","","Coshiloateri Airport",-65.8150024414062,3.08333301544189
"51325","","El Carmen Airport",-67.0666656494141,6.15000009536743
"51326","","El Cedral Airport",-69.3266677856445,7.4316668510437
"51327","","El Diamante Airport",-65.8188858032227,6.43472194671631
"51328","","El Encantado  Heliport",-66.7947998046875,10.4519996643066
"51329","","El Millanero Airport",-67.1116638183594,8.31666660308838
"51330","","El Samán de Barinas Airport",-70.1666641235352,8.54333305358887
"51331","","El Samán de Guárico Airport",-67.0183334350586,8.82499980926514
"51332","","Ensco III  Heliport",-71.586669921875,10.046667098999
"51333","","Ensco IV Heliport",-71.4669418334961,9.5858325958252
"51334","","Ensco VI  Heliport",-66.1355972290039,9.59821033477783
"51335","","Entrerios Airport",-64.4333343505859,5.95833301544189
"51336","","Erebastina Airport",-64.8499984741211,5.13333320617676
"51337","","Evhelca  Heliport",-64.1900024414062,10.4716672897339
"51338","","Florida  Heliport",-66.75,10.4833326339722
"51339","","Florida Hill  Heliport",-66.7698974609375,10.4750995635986
"51340","","Fumyteca  Heliport",-68.9316635131836,10.158332824707
"51341","","Galáctica  Heliport",-66.6483306884766,10.4799995422363
"51342","","Gaston  Heliport",-67.0083312988281,10.3999996185303
"51343","","Guanarito Airport",-69.1849975585938,8.67333316802979
"51344","","Guanay Airport",-66.3580017089844,5.68280982971191
"51345","","Guaviarito Airport",-66.216667175293,5.63333320617676
"51346","","Guiniquina Heliport",-61.0913887023926,9.19194412231445
"51347","","Hacienda Bella Vista Airport",-69.8499984741211,8.05000019073486
"51348","","Hacienda El Oasis Airport",-69.978401184082,8.37627029418945
"51349","","Hato Aguaro Airport",-66.5833358764648,8.11666679382324
"51350","","Hato El Cujicito Airport",-67.8000030517578,8.96666717529297
"51351","","Hato El Gallo de Oro Airport",-63.6016654968262,8.84000015258789
"51352","","Hato El Samán Airport",-67.1316680908203,8.80500030517578
"51353","","Hato El Socorro Airport",-68.2249984741211,8.99166679382324
"51354","","Hato Guaribe Airport",-63.5733337402344,9.83833312988281
"51355","","Hato Los Pozos Airport",-65.8033294677734,9.63500022888184
"51356","","Hato Rancho Novillero Airport",-63.7383346557617,8.78499984741211
"51357","","Hato San Antonio Airport",-67.6500015258789,9.05000019073486
"51358","","Hato San Francisco Airport",-69.3249969482422,7.66833305358887
"51359","","Hato San Leonardo Airport",-68.2616653442383,6.98999977111816
"51360","","Hato Servio Tulio Airport",-64.620002746582,8.70499992370605
"51361","","Hato Yavi Airport",-65.8607025146484,5.58967018127441
"51362","","Heliyasa  Heliport",-69.0833358764648,10.1166667938232
"51363","ELX","Isla de Tigre  Heliport",-62.4366989135742,9.56999969482422
"51364","","Isla Ratón Airport",-67.8172225952148,5.0502781867981
"51365","","Jose  Heliport",-64.8678970336914,10.069899559021
"51366","","Juan Mateo Airport",-68.1366653442383,7.4316668510437
"51367","","Junglaven Airport",-66.2333297729492,5.05000019073486
"51368","","Kanarakuni Norte Airport",-64.1333312988281,4.43333292007446
"51369","","Kanarakuni Sur Airport",-64.1166687011719,4.41666698455811
"51370","","Kanaripo Airport",-66.9499969482422,4.06666707992554
"51371","","Kavac Airport",-62.406665802002,5.71500015258789
"51372","","La Bendición Ramera Airport",-68.9000015258789,7.48333311080933
"51373","","La Cantara Airport",-69.2416687011719,8.71666717529297
"51374","","La Concepción  Heliport",-71.8183364868164,10.618332862854
"51375","","Aeropuerto La Esmeralda",-65.533333,3.166667
"51376","","La Ladera Heliport",-62.2883338928223,9.29083347320557
"51377","","La Tortuga Punta Arena Airport",-65.4088973999023,10.9266996383667
"51378","","La Trinidad De Amazonas Airport",-65.9333343505859,5.09999990463257
"51379","","La Yegua Airport",-68.4700012207031,8.73166656494141
"51380","","Lago Guanoco  Heliport",-62.8666687011719,10.1999998092651
"51381","","Lagunillas  Heliport",-71.25,10.1333332061768
"51382","LGY","Lagunillas Airport",-71.2379989624023,10.1239995956421
"51383","","Lamargas  Heliport",-71.6449966430664,9.65999984741211
"51384","","Las Carmelitas de Apure Airport",-69.8499984741211,7.21166706085205
"51385","","Las Mercedes Capanaparo Airport",-67.2666702270508,6.96666717529297
"51386","","Loma Azul  Heliport",-67.063331604,10.5916671753
"51387","","Los Caballos Airport",-68.163330078125,9.31166744232178
"51388","","Luisa Airport",-68.4000015258789,9.61666679382324
"51389","","Macagua Airport",-62.3983345031738,8.27666664123535
"51390","","Majagua Airport",-65.9166641235352,5.46666717529297
"51391","","Majawa Airport",-65.033332824707,5.13333320617676
"51392","","Majawana Airport",-64.9000015258789,5.23333311080933
"51393","","Mantenimiento Del Via  SRL Heliport",-66.8252029419,10.6162004471
"51394","","Maraca Airport",-66.9166641235352,5.96666717529297
"51395","","Marieta Airport",-66.5250015258789,5.16499996185303
"51396","","Marueta Airport",-66.2966690063477,4.30166721343994
"51397","","Mata de Bárbara Airport",-68.4499969482422,8.41666698455811
"51398","","Mata de Guama Airport",-69.2782974243164,7.98963022232056
"51399","","Mavaca I Airport",-65.2027969360352,2.53770995140076
"51400","","Mavaca II Airport",-65.1990966796875,2.52068996429443
"51401","","Mawhishiña Airport",-65.1999969482422,4.16666698455811
"51402","","Mayobateli Airport",-64.0833358764648,2.73333311080933
"51403","","Melia Caribe  Heliport",-66.8402328491,10.6153478622
"51404","","Mene Grande Heliport",-71.1783294677734,9.71666717529297
"51405","","Menoreño Airport",-69.2333297729492,7.131667137146
"51406","","Mikuski Airport",-65.9499969482422,5.58333301544189
"51407","","Misión Padamo Airport",-65.283332824707,3
"51408","","Moriche Airport",-66.3333358764648,4.71666717529297
"51409","","Motatan II  Heliport",-70.8083343505859,9.62166690826416
"51410","","Muelle B. Uracoa Heliport",-62.3280563354492,9.12527847290039
"51411","","Muelle Seco  Heliport",-64.6343994140625,10.237099647522
"51412","","Ocamo Airport",-65.216796875,2.78958988189697
"51413","","Pacicuchero Airport",-68.4333343505859,6.59999990463257
"51414","","Parima Airport",-64.2333297729492,2.78333306312561
"51415","","Parque Central  Heliport",-66.9012985229492,10.5010004043579
"51416","","Parupa Airport",-63.6216659545898,5.48166704177856
"51417","","Pedeca  Heliport",-66.9235000610352,10.4525003433228
"51418","","Pendare Airport",-67.0684967041016,6.10208988189697
"51419","","Pista Larga Airport",-66.2333297729492,5.98333311080933
"51420","","Planta de Vapor HH-8  Heliport",-71.533332824707,10.1166667938232
"51421","","Planta Lagogas I Heliport",-71.5350036621094,10.125
"51422","","Planta Lama  Heliport",-71.6433334350586,9.93350028991699
"51423","","Planta Procesos la Paz  Heliport",-71.9670028686523,10.7016668319702
"51424","","Planta Procesos Mara  Heliport",-71.8866653442383,10.8800001144409
"51425","","Planta Sidor  Heliport",-67.5995025634766,5.69926023483276
"51426","","Planta Sisor I  Heliport",-63.4019432067871,8.08444404602051
"51427","","Planta Sisor II  Heliport",-62.8666687011719,8.23999977111816
"51428","","Planta Sisor III  Heliport",-64.2024993896484,8.96669960021973
"51429","","Platanal Airport",-64.9085998535156,2.4292299747467
"51430","","Prosomaca  Heliport",-66.3866653442383,9.84000015258789
"51431","","Protinal  Heliport",-67.9766693115234,10.1816673278809
"51432","","Pueblo Nuevo  Heliport",-64.0578308105469,9.94233322143555
"51433","","Punta de Mata Airport",-63.6500015258789,9.66666698455811
"51434","","Punta de Palma  Heliport",-71.629997253418,10.4399995803833
"51435","","Punta Diablito  Heliport",-62.4029998779297,9.44066715240479
"51436","","Quiriquiri  Heliport",-63.2216682434082,9.97166728973389
"51437","","Rancho Pando Airport",-65.3833312988281,4.80000019073486
"51438","","Raudales de Danta Airport",-67.5550003051758,5.04500007629395
"51439","","Raulera  Heliport",-64.04638671875,10.0322217941284
"51440","","Rigo Heliport",-71.75,10.5
"51441","","Río Chico (Club Miami)",-65.8000030517578,10.283332824707
"51442","","Río Hacha Airport",-65.3499984741211,4.78333282470703
"51443","","San Antonio De Amazonas Airport",-66.8166656494141,3.58333301544189
"51444","","San Antonio de Maturín  Heliport",-63.716667175293,10.1166667938232
"51445","","San Francisco  Heliport",-71.620002746582,10.5416669845581
"51446","","San José de Kayama Airport",-65.3766632080078,6.3183331489563
"51447","","San José de Río Cuao Airport",-66.716667175293,5.5
"51448","","San Pedro de Adawaña Airport",-64.2433319091797,5.36166715621948
"51449","","San Simón de Cocuy Airport",-66.826301574707,1.25520002841949
"51450","","Santa María de Erebato Airport",-64.8000030517578,4.94999980926514
"51451","","Servicentro (Electricidad de Caracas)  Heliport",-66.8519973754883,10.4855003356934
"51452","","Simaraboshe Airport",-64.5999984741211,3.81666707992554
"51453","","Tavi Tavi Airport",-66.3000030517578,4.65000009536743
"51454","","Temblador  Heliport",-62.533332824707,9.03333282470703
"51455","","Tencuk Airport",-65.5166702270508,5.03333282470703
"51456","","Tenqua Airport",-65.6333312988281,5.03333282470703
"51457","","Tinaquillo A Airport",-69.6666641235352,9.93333339691162
"51458","","Toky Airport",-65.1666641235352,3.16666698455811
"51459","","Trial Airport",-66.4333343505859,8.10833263397217
"51460","","Unigas I  Heliport",-71.2016677856445,9.76666736602783
"51461","","Uracoa Heliport",-62.375,9.01666736602783
"51462","","Urica Airport",-64.033332824707,9.69999980926514
"51463","","Vencerámica La Victoria  Heliport",-67.4499969482422,10.2333326339722
"51464","","Vencerámica Tejerías  Heliport",-67.1666641235352,10.25
"51465","","Wanana Airport",-65.25,4.33333301544189
"51466","","Wasara Airport",-65.2153015136719,4.73910999298096
"51467","","Washina Airport",-65.3333358764648,3.46666693687439
"51468","","Wousa  Heliport",-60.0171661376953,8.18483257293701
"51469","","Yajanamateli Airport",-65.1999969482422,3.61666703224182
"51470","","Yocucual  Heliport",-63.4191665649414,10.1569995880127
"51471","ZRZ","Zaraza Airport",-65.28078,9.349913
"51472","KTV","Kamarata Airport",-62.4160003662,5.75
"51473","LAG","La Guaira Airport",-67.0333328247,10.5333299637
"51474","SFX","Macagua Airport",-62.6652,8.2788
"51475","SVV","San Salvador de Paul Airport",-62,7
"51476","WOK","Wonken Airport",-61.7333335876465,5.25
"51477","","La Culata Airport",-68.3666687012,9.27499961853
"51478","","Tama Tama Field",-65.8611111111,3.14861111111
"51479","","Burnpur Airport",86.9755020141602,23.6315002441406
"51480","","Sookerating Airport",95.5706024169922,27.5529003143311
"51481","","Nuagaon Airport",83.4480972290039,20.5116996765137
"51482","","Giridih Airport",86.2898025512695,24.2019004821777
"51483","","Hashimara Air Force Station",89.3691024780273,26.698299407959
"51484","","Daltonganj Airport",84.095100402832,24.0193004608154
"51485","","Cuttack Airport",85.8862991333008,20.5496006011963
"51486","","Machuka Advanced Landing Ground",94.1261386871,28.6024580064
"51487","","Bentayan Airport",75.8852996826172,23.095100402832
"51488","","Darbhanga Airport",85.9169006347656,26.1928005218506
"51489","","Vijaynagar Advanced Landing Ground",97.0037002563,27.1935997009
"51490","","Thuniabhand Airport",78.9171981811523,22.0016002655029
"51491","IXV","Along Airport",94.802001953125,28.1753005981445
"51492","IXA","Agartala Airport",91.2404022217,23.8869991302
"51493","","Tuirial Airfield",92.8024,23.7432
"51494","","Behala Airport",88.2934265136719,22.5042304992676
"51495","IXB","Bagdogra Airport",88.3285980224609,26.6812000274658
"51496","RGH","Balurghat Airport",88.7956008911133,25.2616996765137
"51497","SHL","Shillong Airport",91.9786987304688,25.7035999298096
"51498","","Bokaro Airport",86.1489028930664,23.6434993743896
"51499","BBI","Biju Patnaik Airport",85.8178024292,20.2444000244
"51500","","Chabua Air Force Station",95.1176986694336,27.4622001647949
"51501","CCU","Netaji Subhash Chandra Bose International Airport",88.4467010498047,22.6546993255615
"51502","","Chakulia Airport",86.7078018188477,22.460599899292
"51503","COH","Cooch Behar Airport",89.4672012329,26.330499649
"51504","DBD","Dhanbad Airport",86.4253005981445,23.8339996337891
"51505","RDP","Kazi Nazrul Islam Airport",87.243,23.6225
"51506","","Kalaikunda Air Force Station",87.2145004272461,22.3395004272461
"51507","DEP","Daporijo Airport",94.2228012085,27.9855003357
"51508","GOP","Gorakhpur Airport",83.4496994019,26.7397003174
"51509","GAU","Lokpriya Gopinath Bordoloi International Airport",91.5858993530273,26.1061000823975
"51510","GAY","Gaya Airport",84.9512023925781,24.7443008422852
"51511","","Hirakud Airport",84.0056991577148,21.5802001953125
"51512","IMF","Imphal Airport",93.896697998,24.7600002289
"51513","","Jharsuguda Airport",84.0503997802734,21.9134998321533
"51514","PYB","Jeypore Airport",82.552001953125,18.8799991607666
"51515","IXW","Sonari Airport",86.1688,22.8132
"51516","JRH","Jorhat Airport",94.1754989624,26.7315006256
"51517","","KEONJHAR AIRPORT",85.5816666667,21.6966666667
"51518","IXQ","Kamalpur Airport",91.8142013549805,24.1317005157471
"51519","IXH","Kailashahar Airport",92.0072021484375,24.3082008361816
"51520","IXS","Silchar Airport",92.9786987305,24.9129009247
"51521","IXN","Khowai Airport",91.603897,24.061899
"51522","AJL","Lengpui Airport",92.6196975708,23.8405990601
"51523","IXI","North Lakhimpur Airport",94.0976028442383,27.2954998016357
"51524","LDA","Malda Airport",88.133003,25.033001
"51525","DIB","Dibrugarh Airport",95.0168991089,27.4839000702
"51526","DMU","Dimapur Airport",93.7711029053,25.8838996887
"51527","MZU","Muzaffarpur Airport",85.3136978149414,26.1191005706787
"51528","","Nawapara Airport",82.5195999145508,20.8700008392334
"51529","IXT","Pasighat Airport",95.3356018066406,28.0660991668701
"51530","","Panagarh Air Force Station",87.4274978638,23.4743003845
"51531","","Barrackpore Air Force Station",88.3591995239,22.7810001373
"51532","PAT","Lok Nayak Jayaprakash Airport",85.0879974365,25.591299057
"51533","","Purnea Airport",87.4100036621094,25.7595996856689
"51534","IXR","Birsa Munda Airport",85.3217010498,23.3143005371
"51535","RRK","Rourkela Airport",84.814598,22.256701
"51536","","Raxaul Airport",84.8332977294922,26.9666996002197
"51537","RUP","Rupsi India Airport",89.9100036621094,26.1396999359131
"51538","TEZ","Tezpur Airport",92.7846984863281,26.7091007232666
"51539","","Utkela Airport",83.1837997436523,20.0974006652832
"51540","VTZ","Vishakhapatnam Airport",83.2245025635,17.721200943
"51541","ZER","Ziro Airport",93.828102,27.588301
"51542","","Mears Field",-75.9468994140625,37.3698997497559
"51543","","Eureka Airport",-78.5616989135742,37.0624008178711
"51544","","Innsbrook Technical Center Heliport",-77.5821990966797,37.654598236084
"51545","","Chesapeake Energy Center Heliport",-76.3015975952148,36.7706985473633
"51546","","Yorktown Power Station Heliport",-76.4535980224609,37.2140007019043
"51547","","Payne Airport",-78.057502746582,37.8796005249023
"51548","","Fulcher Family Farms Airport",-79.0830993652344,37.7251014709473
"51549","","Rular Airport",-77.8283004760742,38.5388984680176
"51550","","Montgomery Regional Hospital Heliport",-80.4089965820312,37.1865005493164
"51551","","Starbase Airport",-75.9832992553711,37.2277984619141
"51552","","Cathro Airport",-78.551399230957,37.9278984069824
"51553","","Carrsville Vol Fire Dept Heliport",-76.8266983032,36.7144012451
"51554","","Simpsonville Airport",-77.8664016723633,38.3334999084473
"51555","","White Stone Heliport",-76.3876037597656,37.6487007141113
"51556","","Philip M Grabill Jr Memorial Heliport",-78.513298034668,38.8713989257812
"51557","","White Stone Family Practice Heliport",-76.3952026367188,37.6441993713379
"51558","","Collins Airport",-80.1706008911133,36.6250991821289
"51559","","Defense Supply Center Richmond Heliport",-77.4505996704102,37.4235992431641
"51560","","Sky Bryce Airport",-78.7703018188477,38.8158988952637
"51561","","Sawyer Airport",-75.592872,37.990522
"51562","","Onley Airport",-75.7098999023438,37.6750984191895
"51563","","Irvington Marina Seaplane Base",-76.4372024536133,37.657600402832
"51564","","Rockfish Airport",-78.893558,37.878819
"51565","","Smith Airport",-77.562798,38.927898
"51566","","Mayers Airport",-77.493896484375,37.7817993164062
"51567","","Robinson Airport",-79.5719985962,37.3484992981
"51568","","Windy Ridge Airport",-79.4358978271484,37.2692985534668
"51569","","Mann Airport",-77.1913986206055,36.548999786377
"51570","","Branham Mill Airpark",-76.7097015380859,37.9707984924316
"51571","","Scott Farm Strip",-75.9768981933594,37.2271003723145
"51572","","Sager Field",-78.863899230957,38.7134017944336
"51573","","Eastview Airport",-78.6035995483398,37.6142997741699
"51574","","Bull Farm Airport",-75.956901550293,37.154598236084
"51575","","Merifield Airport",-78.5008010864258,36.5845985412598
"51576","","Walker Army Heliport",-76.3000030517578,37.0167007446289
"51577","","Keysville Airport",-78.4627990722656,37.038200378418
"51578","","Umphlett Airstrip",-76.6380004882812,36.589298248291
"51579","","Easter Field",-78.0830993652344,37.3695983886719
"51580","","Earth Airport",-76.0074996948242,37.2207984924316
"51581","","Woody Field Airport",-79.8523025513,36.8835983276
"51582","","Smyth County Community Hospital Heliport",-81.50499725,36.85250092
"51583","","Henshaw Airport",-77.152702331543,37.2523994445801
"51584","","Arrowpoint Airport",-78.0988998413086,38.3064002990723
"51585","","Dickerson Port Heliport",-76.472297668457,37.252498626709
"51586","","Medical College of Virginia Heliport",-77.4417037963867,37.5416984558105
"51587","","Franklin County Memorial Hospital Heliport",-79.8906021118164,36.9928016662598
"51588","","Carilion Patient Transportation Services Heliport",-79.9497985839844,37.2521018981934
"51589","","Clear Moore Corp. Kenneth Moore Heliport",-76.4749984741211,37.173900604248
"51590","","Tappahannock Hospital Heliport",-76.8768997192383,37.9011001586914
"51591","","Lonesome Pine Hospital Heliport",-82.7537994384766,36.8771018981934
"51592","","Sentara Obici Hospital Heliport",-76.5821990967,36.7733001709
"51593","","Woodridge Field",-78.8217010498047,37.8391990661621
"51594","","Venning's Landing Airport",-79.801399230957,37.0435981750488
"51595","","Woodstock Airport",-78.5578002929688,38.8819999694824
"51596","","Midway Airport",-75.6027984619141,37.8083000183105
"51597","","Maples Field",-77.5847015381,38.6057014465
"51598","","Abbott Airport",-79.796667,36.945333
"51599","","Cedar Point Landing Heliport",-80.649444,37.069444
"51600","","Carilion Roanoke Memorial Hospital Heliport",-79.933333,37.25
"51601","","Federal Reserve Heliport",-77.646333,37.611722
"51602","","Lee Field",-76.852528,37.5615
"51603","","Loves Helipad",-78.101337,36.745292
"51604","","Bogra Airport",89.3165,24.8668
"51605","BZL","Barisal Airport",90.3012008666992,22.8010005950928
"51606","CXB","Cox's Bazar Airport",91.9638977050781,21.4521999359131
"51607","CLA","Comilla Airport",91.189697265625,23.4372005462646
"51608","CGP","Shah Amanat International Airport",91.8133010864258,22.2495994567871
"51609","IRD","Ishurdi Airport",89.0494003295898,24.1525001525879
"51610","JSR","Jessore Airport",89.1607971191406,23.1837997436523
"51611","LLJ","Lalmonirhat Airport",89.4330978393555,25.8875007629395
"51612","RJH","Shah Mokhdum Airport",88.6165008544922,24.4372005462646
"51613","SPD","Saidpur Airport",88.9088973999023,25.7591991424561
"51614","TKR","Thakurgaon Airport",88.4036026000977,26.0163993835449
"51615","ZHM","Shamshernagar Airport",91.8830032349,24.4169998169
"51616","ZYL","Osmany International Airport",91.8667984008789,24.9631996154785
"51617","","Tejgaon Airport",90.382698059082,23.7787990570068
"51618","DAC","Hazrat Shahjalal International Airport",90.397783,23.843347
"51619","HKG","Hong Kong International Airport",113.915001,22.308901
"51620","HKG","Hong Kong International Airport Kai Tak",114.198074341,22.3203040432
"51621","","Shek Kong Air Base",114.080001831055,22.4365997314453
"51622","HHP","Shun Tak Heliport",114.152153015,22.2893714905
"51623","","DPS Heliport",-64.796501159668,17.7089004516602
"51624","","St. Thomas Waterfront Heliport",-64.9393005371094,18.3386001586914
"51625","","Frenchman's Reef Heliport",-64.9220962524414,18.3199996948242
"51626","","Stouffer Grand Beach Resort Heliport",-64.9039993286133,18.3458003997803
"51627","","Bhilwara Airport",76.2050018310547,28.0771007537842
"51628","SPB","Charlotte Amalie Harbor Seaplane Base",-64.9406967163086,18.3386001586914
"51629","SSB","Christiansted Harbor Seaplane Base",-64.7049026489258,17.747200012207
"51630","","Karnal Airport",77.0374984741211,29.7140998840332
"51631","","Suratgarh New Airport",73.9039001464844,29.3878002166748
"51632","","Thoise Airport",77.3758010864258,34.6525993347168
"51633","","Kargil Airport",76.1558990479,34.5242996216
"51634","","Fukche Advanced Landing Ground",79.2132034301758,32.9374008178711
"51635","","Jhunjhunu Airport",75.375602722168,28.1067008972168
"51636","","Pilani New Airport",75.5936965942383,28.3488006591797
"51637","","Kalka Airport",76.8836517333984,30.8245697021484
"51638","","Nagaur Airport",73.7114028930664,27.2082996368408
"51639","","IIT Kanpur Airport",80.232904,26.520399
"51640","","Band Tal Airport",78.2618026733398,26.0000991821289
"51641","","Bharkot Airport",78.3234024047852,30.5828990936279
"51642","","Jallowal Airport",75.3413009643555,31.5599994659424
"51643","","Akbarpur Airport",82.5681991577148,26.4475994110107
